 avg_rating,father,grandfather,price,ratings,sum_rating,super_father,title
0,电压力锅,厨房电器,￥590.00,,,家电、家装,
0,微波炉/光波炉,厨房电器,￥656.00,,,家电、家装,
0,淋浴,厨卫,"￥2,112.11",,,家电、家装,
0,花洒,厨卫,￥361.43,,,家电、家装,
0,水槽,厨卫,"￥2,804.25",,,家电、家装,
0,水龙头,厨卫,"￥1,202.24",,,家电、家装,
0,净水器,厨卫,￥99.00,,,家电、家装,
0,排气扇,厨卫,￥759.34,,,家电、家装,
0,电饭煲,厨房电器,"￥1,453.38",,,家电、家装,
0,电压力锅,厨房电器,￥246.00,,,家电、家装,
0,微波炉/光波炉,厨房电器,"￥1,399.00",,,家电、家装,
0,淋浴,厨卫,￥114.48,,,家电、家装,
0,设备配件,视听娱乐,￥318.98,,,家电、家装,
0,花洒,厨卫,"￥2,493.33",,,家电、家装,
0,水槽,厨卫,"￥1,549.69",,,家电、家装,
0,水龙头,厨卫,￥985.06,,,家电、家装,
0,净水器,厨卫,￥338.00,,,家电、家装,
0,排气扇,厨卫,￥180.44,,,家电、家装,
0,电饭煲,厨房电器,"￥1,036.65",,,家电、家装,
0,电压力锅,厨房电器,"￥1,199.00",,,家电、家装,
0,淋浴,厨卫,￥229.57,,,家电、家装,
0,设备配件,视听娱乐,"￥1,181.72",,,家电、家装,
0,花洒,厨卫,"￥3,692.58",,,家电、家装,
0,水槽,厨卫,"￥3,697.25",,,家电、家装,
0,水龙头,厨卫,￥498.95,,,家电、家装,
0,净水器,厨卫,￥298.00,,,家电、家装,
0,排气扇,厨卫,"￥1,554.07",,,家电、家装,
0,电饭煲,厨房电器,"￥1,505.72",,,家电、家装,
0,电压力锅,厨房电器,￥699.00,,,家电、家装,
0,淋浴,厨卫,￥185.98,,,家电、家装,
0,设备配件,视听娱乐,￥141.14,,,家电、家装,
0,花洒,厨卫,,,,家电、家装,
0,水槽,厨卫,"￥1,605.52",,,家电、家装,
0,水龙头,厨卫,"￥1,571.52",,,家电、家装,
0,净水器,厨卫,￥298.00,,,家电、家装,
0,排气扇,厨卫,￥809.33,,,家电、家装,
0,电饭煲,厨房电器,"￥1,438.65",,,家电、家装,
0,电压力锅,厨房电器,￥299.00,,,家电、家装,
0,淋浴,厨卫,"￥2,395.32",,,家电、家装,
0,设备配件,视听娱乐,￥645.58,,,家电、家装,
0,花洒,厨卫,￥273.94,,,家电、家装,
0,水槽,厨卫,"￥2,818.48",,,家电、家装,
0,水龙头,厨卫,"￥1,190.30",,,家电、家装,
0,净水器,厨卫,￥75.19,,,家电、家装,
0,排气扇,厨卫,￥522.61,,,家电、家装,
0,电饭煲,厨房电器,"￥1,490.78",,,家电、家装,
0,投影机,视听娱乐,"￥5,872.46",,,家电、家装,
0,淋浴,厨卫,"￥2,897.15",,,家电、家装,
0,设备配件,视听娱乐,￥304.76,,,家电、家装,
0,花洒,厨卫,￥486.92,,,家电、家装,
0,水槽,厨卫,"￥1,346.11",,,家电、家装,
0,水龙头,厨卫,"￥1,904.84",,,家电、家装,
0,净水器,厨卫,￥88.00,,,家电、家装,
0,排气扇,厨卫,￥663.24,,,家电、家装,
0,电饭煲,厨房电器,￥879.00,,,家电、家装,
0,投影机,视听娱乐,"￥3,725.59",,,家电、家装,
0,功放,视听娱乐,"￥3,171.06",,,家电、家装,
0,淋浴,厨卫,"￥2,054.87",,,家电、家装,
0,设备配件,视听娱乐,"￥2,196.49",,,家电、家装,
0,花洒,厨卫,￥459.00,,,家电、家装,
0,水槽,厨卫,"￥1,691.69",,,家电、家装,
0,水龙头,厨卫,￥580.21,,,家电、家装,
0,净水器,厨卫,￥889.00,,,家电、家装,
0,排气扇,厨卫,￥713.99,,,家电、家装,
0,电饭煲,厨房电器,￥329.00,,,家电、家装,
0,投影机,视听娱乐,"￥7,578.02",,,家电、家装,
0,功放,视听娱乐,"￥3,319.99",,,家电、家装,
0,淋浴,厨卫,￥982.46,,,家电、家装,
0,设备配件,视听娱乐,￥296.92,,,家电、家装,
0,花洒,厨卫,"￥2,124.89",,,家电、家装,
0,水槽,厨卫,￥906.85,,,家电、家装,
0,水龙头,厨卫,"￥1,217.53",,,家电、家装,
0,净水器,厨卫,￥889.00,,,家电、家装,
0,排气扇,厨卫,￥2.00,,,家电、家装,
0,回音壁,视听娱乐,￥973.12,,,家电、家装,
0,投影机,视听娱乐,"￥3,599.00",,,家电、家装,
0,功放,视听娱乐,"￥7,985.38",,,家电、家装,
0,淋浴,厨卫,"￥2,852.31",,,家电、家装,
0,设备配件,视听娱乐,"￥1,188.82",,,家电、家装,
0,花洒,厨卫,"￥5,249.45",,,家电、家装,
0,水槽,厨卫,"￥1,431.89",,,家电、家装,
0,水龙头,厨卫,"￥1,357.79",,,家电、家装,
0,净水器,厨卫,￥489.00,,,家电、家装,
0,排气扇,厨卫,￥79.00,,,家电、家装,
0,回音壁,视听娱乐,"￥1,622.66",,,家电、家装,
0,投影机,视听娱乐,"￥5,806.66",,,家电、家装,
0,功放,视听娱乐,"￥2,361.91",,,家电、家装,
0,淋浴,厨卫,"￥2,803.69",,,家电、家装,
0,设备配件,视听娱乐,"￥1,228.54",,,家电、家装,
0,花洒,厨卫,￥455.17,,,家电、家装,
0,水槽,厨卫,"￥1,786.39",,,家电、家装,
0,水龙头,厨卫,"￥2,058.51",,,家电、家装,
0,净水器,厨卫,￥298.00,,,家电、家装,
0,回音壁,视听娱乐,"￥1,099.00",,,家电、家装,
0,投影机,视听娱乐,"￥2,799.00",,,家电、家装,
0,功放,视听娱乐,"￥4,118.37",,,家电、家装,
0,淋浴,厨卫,"￥1,812.36",,,家电、家装,
0,设备配件,视听娱乐,￥688.36,,,家电、家装,
0,花洒,厨卫,"￥1,748.44",,,家电、家装,
0,水槽,厨卫,"￥2,037.06",,,家电、家装,
0,水龙头,厨卫,"￥1,065.52",,,家电、家装,
0,净水器,厨卫,￥152.41,,,家电、家装,
0,迷你音响,视听娱乐,￥874.71,,,家电、家装,
0,回音壁,视听娱乐,"￥1,099.00",,,家电、家装,
0,投影机,视听娱乐,￥699.00,,,家电、家装,
0,功放,视听娱乐,￥552.31,,,家电、家装,
0,淋浴,厨卫,"￥7,986.56",,,家电、家装,
0,设备配件,视听娱乐,￥466.54,,,家电、家装,
0,花洒,厨卫,￥268.00,,,家电、家装,
0,水槽,厨卫,"￥2,039.99",,,家电、家装,
0,水龙头,厨卫,￥985.82,,,家电、家装,
0,净水器,厨卫,￥61.76,,,家电、家装,
0,迷你音响,视听娱乐,￥299.00,,,家电、家装,
0,回音壁,视听娱乐,"￥2,379.32",,,家电、家装,
0,投影机,视听娱乐,￥557.34,,,家电、家装,
0,功放,视听娱乐,"￥6,658.59",,,家电、家装,
0,淋浴,厨卫,"￥6,308.72",,,家电、家装,
0,设备配件,视听娱乐,￥220.30,,,家电、家装,
0,花洒,厨卫,"￥2,325.33",,,家电、家装,
0,水槽,厨卫,"￥3,463.09",,,家电、家装,
0,水龙头,厨卫,"￥2,757.54",,,家电、家装,
0,迷你音响,视听娱乐,"￥1,898.00",,,家电、家装,
0,回音壁,视听娱乐,"￥2,052.02",,,家电、家装,
0,投影机,视听娱乐,"￥4,046.09",,,家电、家装,
0,功放,视听娱乐,"￥2,496.84",,,家电、家装,
0,淋浴,厨卫,￥200.39,,,家电、家装,
0,设备配件,视听娱乐,￥161.83,,,家电、家装,
0,花洒,厨卫,"￥1,081.43",,,家电、家装,
0,水槽,厨卫,"￥1,626.78",,,家电、家装,
0,水龙头,厨卫,￥746.69,,,家电、家装,
0,家庭影院,视听娱乐,"￥2,758.97",,,家电、家装,
0,迷你音响,视听娱乐,"￥2,598.00",,,家电、家装,
0,回音壁,视听娱乐,￥89.00,,,家电、家装,
0,投影机,视听娱乐,"￥1,761.37",,,家电、家装,
0,功放,视听娱乐,"￥2,580.00",,,家电、家装,
0,淋浴,厨卫,"￥2,807.57",,,家电、家装,
0,设备配件,视听娱乐,￥736.91,,,家电、家装,
0,花洒,厨卫,"￥1,912.91",,,家电、家装,
0,水槽,厨卫,"￥1,431.89",,,家电、家装,
0,水龙头,厨卫,￥922.91,,,家电、家装,
0,家庭影院,视听娱乐,"￥2,133.45",,,家电、家装,
0,迷你音响,视听娱乐,￥973.12,,,家电、家装,
0,回音壁,视听娱乐,"￥1,260.00",,,家电、家装,
0,投影机,视听娱乐,"￥4,442.90",,,家电、家装,
0,功放,视听娱乐,"￥13,800.00",,,家电、家装,
0,淋浴,厨卫,￥538.54,,,家电、家装,
0,设备配件,视听娱乐,￥475.81,,,家电、家装,
0,花洒,厨卫,￥936.07,,,家电、家装,
0,水槽,厨卫,"￥2,513.77",,,家电、家装,
0,家庭影院,视听娱乐,"￥5,981.25",,,家电、家装,
0,迷你音响,视听娱乐,"￥1,214.21",,,家电、家装,
0,回音壁,视听娱乐,￥838.00,,,家电、家装,
0,投影机,视听娱乐,"￥1,499.73",,,家电、家装,
0,功放,视听娱乐,￥635.16,,,家电、家装,
0,淋浴,厨卫,"￥2,760.07",,,家电、家装,
0,设备配件,视听娱乐,"￥1,588.22",,,家电、家装,
0,花洒,厨卫,"￥3,387.05",,,家电、家装,
0,水槽,厨卫,"￥2,276.08",,,家电、家装,
0,沙拉酱,调味佐料,￥296.34,,,食品、营养品,
0,家庭影院,视听娱乐,"￥1,523.62",,,家电、家装,
0,迷你音响,视听娱乐,"￥1,037.81",,,家电、家装,
0,回音壁,视听娱乐,"￥2,418.04",,,家电、家装,
0,投影机,视听娱乐,"￥2,499.00",,,家电、家装,
0,功放,视听娱乐,￥564.65,,,家电、家装,
0,淋浴,厨卫,"￥2,794.35",,,家电、家装,
0,设备配件,视听娱乐,￥208.00,,,家电、家装,
0,花洒,厨卫,"￥3,498.60",,,家电、家装,
0,水槽,厨卫,"￥1,299.00",,,家电、家装,
0,沙拉酱,调味佐料,￥71.80,,,食品、营养品,
0,家庭影院,视听娱乐,￥645.58,,,家电、家装,
0,迷你音响,视听娱乐,￥299.00,,,家电、家装,
0,回音壁,视听娱乐,￥820.39,,,家电、家装,
0,投影机,视听娱乐,"￥2,357.96",,,家电、家装,
0,功放,视听娱乐,"￥3,145.90",,,家电、家装,
0,淋浴,厨卫,￥731.25,,,家电、家装,
0,设备配件,视听娱乐,￥109.00,,,家电、家装,
0,花洒,厨卫,"￥3,190.08",,,家电、家装,
0,沙拉酱,调味佐料,￥63.80,,,食品、营养品,
0,家庭影院,视听娱乐,"￥2,072.05",,,家电、家装,
0,迷你音响,视听娱乐,￥588.00,,,家电、家装,
0,回音壁,视听娱乐,"￥9,910.00",,,家电、家装,
0,投影机,视听娱乐,"￥5,399.00",,,家电、家装,
0,功放,视听娱乐,"￥4,812.42",,,家电、家装,
0,淋浴,厨卫,"￥1,181.25",,,家电、家装,
0,设备配件,视听娱乐,"￥1,385.11",,,家电、家装,
0,花洒,厨卫,"￥5,684.03",,,家电、家装,
0,烧烤酱,调味佐料,￥35.00,,,食品、营养品,
0,沙拉酱,调味佐料,￥63.80,,,食品、营养品,
0,家庭影院,视听娱乐,￥700.37,,,家电、家装,
0,迷你音响,视听娱乐,"￥1,490.00",,,家电、家装,
0,回音壁,视听娱乐,"￥3,480.00",,,家电、家装,
0,投影机,视听娱乐,￥599.00,,,家电、家装,
0,功放,视听娱乐,"￥3,844.51",,,家电、家装,
0,淋浴,厨卫,￥666.32,,,家电、家装,
0,设备配件,视听娱乐,￥103.61,,,家电、家装,
0,花洒,厨卫,￥270.66,,,家电、家装,
0,烧烤酱,调味佐料,￥29.00,,,食品、营养品,
0,沙拉酱,调味佐料,￥71.80,,,食品、营养品,
0,家庭影院,视听娱乐,"￥2,899.00",,,家电、家装,
0,迷你音响,视听娱乐,"￥2,050.00",,,家电、家装,
0,回音壁,视听娱乐,￥553.11,,,家电、家装,
0,投影机,视听娱乐,"￥3,836.91",,,家电、家装,
0,功放,视听娱乐,"￥1,659.87",,,家电、家装,
0,淋浴,厨卫,￥295.48,,,家电、家装,
0,设备配件,视听娱乐,￥166.98,,,家电、家装,
0,果酱,调味佐料,￥76.76,,,食品、营养品,
0,烧烤酱,调味佐料,￥82.27,,,食品、营养品,
0,沙拉酱,调味佐料,￥63.80,,,食品、营养品,
0,家庭影院,视听娱乐,"￥2,988.17",,,家电、家装,
0,迷你音响,视听娱乐,"￥1,280.00",,,家电、家装,
0,回音壁,视听娱乐,"￥1,750.00",,,家电、家装,
0,投影机,视听娱乐,"￥13,489.00",,,家电、家装,
0,功放,视听娱乐,"￥1,439.98",,,家电、家装,
0,淋浴,厨卫,"￥13,769.99",,,家电、家装,
0,设备配件,视听娱乐,￥107.06,,,家电、家装,
0,果酱,调味佐料,￥78.33,,,食品、营养品,
0,烧烤酱,调味佐料,￥156.93,,,食品、营养品,
0,沙拉酱,调味佐料,￥128.40,,,食品、营养品,
0,家庭影院,视听娱乐,￥973.12,,,家电、家装,
0,迷你音响,视听娱乐,￥399.00,,,家电、家装,
0,回音壁,视听娱乐,"￥1,277.39",,,家电、家装,
0,投影机,视听娱乐,"￥11,783.63",,,家电、家装,
0,功放,视听娱乐,"￥2,395.40",,,家电、家装,
0,淋浴,厨卫,￥405.05,,,家电、家装,
0,设备配件,视听娱乐,￥99.00,,,家电、家装,
0,食用盐,调味佐料,￥79.01,,,食品、营养品,
0,果酱,调味佐料,￥39.90,,,食品、营养品,
0,烧烤酱,调味佐料,￥77.91,,,食品、营养品,
0,沙拉酱,调味佐料,￥195.26,,,食品、营养品,
0,家庭影院,视听娱乐,"￥7,328.77",,,家电、家装,
0,迷你音响,视听娱乐,￥599.00,,,家电、家装,
0,回音壁,视听娱乐,"￥3,280.00",,,家电、家装,
0,投影机,视听娱乐,"￥5,597.00",,,家电、家装,
0,功放,视听娱乐,"￥1,991.19",,,家电、家装,
0,设备配件,视听娱乐,￥63.10,,,家电、家装,
0,食用盐,调味佐料,￥59.80,,,食品、营养品,
0,果酱,调味佐料,￥39.90,,,食品、营养品,
0,烧烤酱,调味佐料,￥124.59,,,食品、营养品,
0,沙拉酱,调味佐料,￥213.09,,,食品、营养品,
0,家庭影院,视听娱乐,"￥4,324.54",,,家电、家装,
0,迷你音响,视听娱乐,￥399.00,,,家电、家装,
0,回音壁,视听娱乐,"￥2,799.00",,,家电、家装,
0,投影机,视听娱乐,"￥1,218.00",,,家电、家装,
0,功放,视听娱乐,"￥5,957.18",,,家电、家装,
0,糖,调味佐料,￥149.27,,,食品、营养品,
0,食用盐,调味佐料,￥133.50,,,食品、营养品,
0,果酱,调味佐料,￥28.00,,,食品、营养品,
0,烧烤酱,调味佐料,￥62.05,,,食品、营养品,
0,沙拉酱,调味佐料,￥209.15,,,食品、营养品,
0,家庭影院,视听娱乐,￥780.00,,,家电、家装,
0,迷你音响,视听娱乐,￥499.00,,,家电、家装,
0,回音壁,视听娱乐,"￥1,180.00",,,家电、家装,
0,投影机,视听娱乐,"￥6,388.00",,,家电、家装,
0,功放,视听娱乐,"￥3,456.21",,,家电、家装,
0,糖,调味佐料,￥96.30,,,食品、营养品,
0,食用盐,调味佐料,￥75.40,,,食品、营养品,
0,果酱,调味佐料,￥56.00,,,食品、营养品,
0,烧烤酱,调味佐料,￥90.56,,,食品、营养品,
0,沙拉酱,调味佐料,￥195.61,,,食品、营养品,
0,家庭影院,视听娱乐,"￥3,680.25",,,家电、家装,
0,迷你音响,视听娱乐,"￥2,203.47",,,家电、家装,
0,回音壁,视听娱乐,"￥1,750.00",,,家电、家装,
0,投影机,视听娱乐,￥419.00,,,家电、家装,
0,功放,视听娱乐,"￥1,821.12",,,家电、家装,
0,糖,调味佐料,￥125.30,,,食品、营养品,
0,食用盐,调味佐料,￥69.50,,,食品、营养品,
0,果酱,调味佐料,￥28.00,,,食品、营养品,
0,烧烤酱,调味佐料,￥79.68,,,食品、营养品,
0,沙拉酱,调味佐料,￥173.25,,,食品、营养品,
0,家庭影院,视听娱乐,"￥1,936.03",,,家电、家装,
0,迷你音响,视听娱乐,￥479.00,,,家电、家装,
0,回音壁,视听娱乐,"￥3,429.96",,,家电、家装,
0,投影机,视听娱乐,"￥2,797.76",,,家电、家装,
0,功放,视听娱乐,"￥1,799.00",,,家电、家装,
0,糖,调味佐料,￥120.32,,,食品、营养品,
0,食用盐,调味佐料,￥90.01,,,食品、营养品,
0,果酱,调味佐料,￥39.90,,,食品、营养品,
0,烧烤酱,调味佐料,￥86.14,,,食品、营养品,
0,沙拉酱,调味佐料,￥127.60,,,食品、营养品,
0,家庭影院,视听娱乐,"￥1,067.83",,,家电、家装,
0,迷你音响,视听娱乐,"￥8,609.53",,,家电、家装,
0,回音壁,视听娱乐,"￥1,799.00",,,家电、家装,
0,功放,视听娱乐,"￥1,584.10",,,家电、家装,
0,糖,调味佐料,￥299.00,,,食品、营养品,
0,食用盐,调味佐料,￥259.00,,,食品、营养品,
0,果酱,调味佐料,￥39.90,,,食品、营养品,
0,烧烤酱,调味佐料,￥85.20,,,食品、营养品,
0,沙拉酱,调味佐料,￥127.60,,,食品、营养品,
0,家庭影院,视听娱乐,"￥9,186.08",,,家电、家装,
0,迷你音响,视听娱乐,"￥1,641.13",,,家电、家装,
0,回音壁,视听娱乐,"￥1,190.93",,,家电、家装,
0,香辛料,调味佐料,￥208.95,,,食品、营养品,
0,糖,调味佐料,￥63.10,,,食品、营养品,
0,食用盐,调味佐料,￥299.00,,,食品、营养品,
0,果酱,调味佐料,￥75.99,,,食品、营养品,
0,烧烤酱,调味佐料,￥126.68,,,食品、营养品,
0,沙拉酱,调味佐料,￥143.60,,,食品、营养品,
0,家庭影院,视听娱乐,"￥2,043.18",,,家电、家装,
0,迷你音响,视听娱乐,"￥1,798.00",,,家电、家装,
0,回音壁,视听娱乐,￥514.31,,,家电、家装,
0,香辛料,调味佐料,￥243.69,,,食品、营养品,
0,糖,调味佐料,￥133.41,,,食品、营养品,
0,食用盐,调味佐料,￥139.00,,,食品、营养品,
0,果酱,调味佐料,￥28.00,,,食品、营养品,
0,烧烤酱,调味佐料,￥125.19,,,食品、营养品,
0,沙拉酱,调味佐料,￥255.20,,,食品、营养品,
0,家庭影院,视听娱乐,￥844.86,,,家电、家装,
0,迷你音响,视听娱乐,"￥1,197.50",,,家电、家装,
0,水果罐头,休闲零食,￥216.20,,,食品、营养品,
0,香辛料,调味佐料,￥239.75,,,食品、营养品,
0,糖,调味佐料,￥82.68,,,食品、营养品,
0,食用盐,调味佐料,￥119.80,,,食品、营养品,
0,果酱,调味佐料,￥39.90,,,食品、营养品,
0,烧烤酱,调味佐料,￥116.04,,,食品、营养品,
0,沙拉酱,调味佐料,￥287.20,,,食品、营养品,
0,家庭影院,视听娱乐,￥479.00,,,家电、家装,
0,迷你音响,视听娱乐,"￥3,699.00",,,家电、家装,
0,水果罐头,休闲零食,￥219.72,,,食品、营养品,
0,香辛料,调味佐料,￥207.22,,,食品、营养品,
0,糖,调味佐料,￥62.13,,,食品、营养品,
0,食用盐,调味佐料,￥315.00,,,食品、营养品,
0,果酱,调味佐料,￥72.60,,,食品、营养品,
0,烧烤酱,调味佐料,￥120.74,,,食品、营养品,
0,沙拉酱,调味佐料,￥255.20,,,食品、营养品,
0,家庭影院,视听娱乐,"￥3,779.86",,,家电、家装,
0,迷你音响,视听娱乐,￥599.00,,,家电、家装,
0,方便面,休闲零食,￥38.90,,,食品、营养品,
0,水果罐头,休闲零食,￥173.58,,,食品、营养品,
0,香辛料,调味佐料,￥89.52,,,食品、营养品,
0,糖,调味佐料,￥13.80,,,食品、营养品,
0,食用盐,调味佐料,￥138.00,,,食品、营养品,
0,果酱,调味佐料,￥73.50,,,食品、营养品,
0,烧烤酱,调味佐料,￥118.39,,,食品、营养品,
0,沙拉酱,调味佐料,￥255.20,,,食品、营养品,
0,家庭影院,视听娱乐,"￥3,065.01",,,家电、家装,
0,方便面,休闲零食,￥39.90,,,食品、营养品,
